Ciqual  AGB,Ciqual  code,Groupe d'aliment,Sous-groupe d'aliment,Nom Français,LCI Name,Ingredients,Score unique EF,Changement climatique,Appauvrissement de la couche d'ozone,Rayonnements ionisants,Formation photochimique d'ozone,Particules fines,Effets toxicologiques sur la santé humaine : substances non-cancérogènes,Effets toxicologiques sur la santé humaine : substances cancérogènes,Acidification terrestre et eaux douces,Eutrophisation eaux douces,Eutrophisation marine,Eutrophisation terrestre,Écotoxicité pour écosystèmes aquatiques d'eau douce,Utilisation du sol,Épuisement des ressources eau,Épuisement des ressources énergétiques,Épuisement des ressources minéraux
25903,25903,entrées et plats composés,soupes,"Soupe aux légumes variés, préemballée à réchauffer","Soup, mixed vegetables, prepacked, to be reheated",Poireau,0.0057071965,0.03727665,3.7734681e-9,0.0041260018,0.00016099794,4.6946322e-9,2.7342839e-9,3.3743243e-11,0.00041176604,0.0000034826209,0.00017794488,0.002659929,0.89960515,0.87977778,0.12850541,0.30657589,1.7136924e-7
25903,25903,entrées et plats composés,soupes,"Soupe aux légumes variés, préemballée à réchauffer","Soup, mixed vegetables, prepacked, to be reheated",Oignons,0.0024724345,0.008765235,1.2609994e-9,0.0021551564,0.00004044047,7.7588958e-10,2.675727e-10,1.1758649e-11,0.000099229697,0.0000024841884,0.00011352306,0.0003641888,0.204347891,0.89428486,0.14911049,0.12333216,1.361955e-7
25903,25903,entrées et plats composés,soupes,"Soupe aux légumes variés, préemballée à réchauffer","Soup, mixed vegetables, prepacked, to be reheated",Pommes de terre,0.0063737834,0.039820508,4.7528764e-9,0.0040685646,0.00016055751,3.4437509e-9,1.2823765e-9,4.7524665e-11,0.00046492295,0.000007642405,0.000275349,0.0019058388,0.78196665,4.9667109,0.17168557,0.39274872,2.2745089e-7
25903,25903,entrées et plats composés,soupes,"Soupe aux légumes variés, préemballée à réchauffer","Soup, mixed vegetables, prepacked, to be reheated",Courgette,0.0076778941,0.036814624,4.1165326e-9,0.0047820215,0.00017609103,3.2169996e-9,7.9361929e-10,5.1076796e-11,0.00038704829,0.0000075458579,0.00023324731,0.0017060051,0.43570155,1.220269,0.42456822,0.51293007,3.1666186e-7
25903,25903,entrées et plats composés,soupes,"Soupe aux légumes variés, préemballée à réchauffer","Soup, mixed vegetables, prepacked, to be reheated",Autres étapes,0.055750441,0.37366481,5.5825786000000004e-8,0.54506836,0.00102491619,2.63703125e-8,5.8375239999999995e-9,2.12434178e-10,0.00202855436,0.00008489652999999999,0.00119534897,0.0064214742,1.98881247,8.2422669,0.156185888,15.5690393,0.00000258763382
25924,25924,entrées et plats composés,soupes,"Soupe marocaine, déshydratée reconstituée","Soup, Moroccan, dehydrated and reconstituted",Céleri,0.001778986,0.016006361,1.1107064e-9,0.0016130368,0.000056989894,8.2786439e-10,3.2077233e-10,7.0865625e-12,0.00010475036,0.0000055271567,0.000084576724,0.00028635893,0.215163002,0.29307941,0.018589442,0.20254477,1.403514e-7
25924,25924,entrées et plats composés,soupes,"Soupe marocaine, déshydratée reconstituée","Soup, Moroccan, dehydrated and reconstituted",Pois chiches,0.0015800622,0.0096019757,1.3398941e-9,0.00058215883,0.000066142338,3.8575717e-10,7.592132e-11,2.5219231e-11,0.00010158287,0.0000050382626,0.00018504308,0.00033838342,0.30644984,2.4999751,0.013162395,0.074796172,2.9186183e-8
25924,25924,entrées et plats composés,soupes,"Soupe marocaine, déshydratée reconstituée","Soup, Moroccan, dehydrated and reconstituted",Viande d'agneau sans os,0.38227948,3.3427938,7.1570141e-8,0.084090877,0.0053318716,4.1178817e-7,5.1748152e-8,1.7269819e-9,0.060880629,0.00021917264,0.013286665,0.2698984,15.492378,369.39085,1.0196476,6.7104803,0.0000038296253
25924,25924,entrées et plats composés,soupes,"Soupe marocaine, déshydratée reconstituée","Soup, Moroccan, dehydrated and reconstituted",Oignons,0.0012625883,0.0044761078,6.4394955e-10,0.0011005652,0.000020651574,3.9622046e-10,1.3664029e-10,6.0047425e-12,0.000050673236,0.0000012685906,0.000057972371,0.00018597885,0.104353525,0.45668091,0.076145664,0.062981547,6.9550415e-8
25924,25924,entrées et plats composés,soupes,"Soupe marocaine, déshydratée reconstituée","Soup, Moroccan, dehydrated and reconstituted",Pâtes,0.024532272999999997,0.17805395,1.3403736e-8,0.014736972,0.00076603409,1.4033482e-8,6.0477138e-9,1.4317735e-10,0.0020920593,0.000071313746,0.0018114793,0.0080365968,1.32673787,22.307906,0.13309108,1.9715573,0.000001010139
25924,25924,entrées et plats composés,soupes,"Soupe marocaine, déshydratée reconstituée","Soup, Moroccan, dehydrated and reconstituted",Tomate,0.0051420604,0.032346021,4.4043296e-9,0.0052799614,0.00011246143,2.1680437e-9,1.518201e-9,4.5164911e-11,0.00025287492,0.0000045133022,0.00013048737,0.0009142621,0.24595796999999997,-0.41972784,0.20795033,0.55039484,3.3807902e-7
25924,25924,entrées et plats composés,soupes,"Soupe marocaine, déshydratée reconstituée","Soup, Moroccan, dehydrated and reconstituted",Autres étapes,0.09062941799999999,0.33048256,3.6848591e-8,1.58243189,0.00085373747,1.93728355e-8,5.1332298e-9,2.08836669e-10,0.00202947166,0.000073460465,0.0010920009600000002,0.0057637903,1.1803136300000001,3.8212790000000005,0.159284175,35.703968,0.00000305114336
25936,25936,entrées et plats composés,soupes,"Soupe aux champignons, déshydratée reconstituée","Soup, mushrooms, dehydrated and reconstituted",Bouillon,0.11163244,0.98494842,8.7377712e-8,0.10185009,0.003491099,7.3858914e-8,1.675047e-8,7.0150248e-10,0.0080372108,0.00028158958,0.0044498053,0.027748804,11.9533863,24.298245,0.97584231,10.286979,0.0000093957154
25936,25936,entrées et plats composés,soupes,"Soupe aux champignons, déshydratée reconstituée","Soup, mushrooms, dehydrated and reconstituted",Beurre,0.053826622,0.5734873,1.3110895e-8,0.040011168,0.00093472809,4.3940082e-8,7.5208383e-9,3.1817759e-10,0.006507681,0.000062928934,0.0021016624,0.028291742,6.4046627,33.958445,0.18603639,1.6684742,0.0000014483413
25936,25936,entrées et plats composés,soupes,"Soupe aux champignons, déshydratée reconstituée","Soup, mushrooms, dehydrated and reconstituted",Fromage frais crémeux,0.011267827,0.10919513,3.0951663e-9,0.014908746,0.00018623136,8.117358e-9,1.5569538e-9,7.4140376e-11,0.0011966995,0.000015338164,0.0003777352,0.00503678,1.19103543,6.0128482,0.021342103,0.55341504,0.0000010152096
25936,25936,entrées et plats composés,soupes,"Soupe aux champignons, déshydratée reconstituée","Soup, mushrooms, dehydrated and reconstituted",Champignon,0.21937110999999998,1.5448991,4.3004421e-8,0.050753805,0.0021238253,5.029453e-8,7.2589106e-9,3.8809501e-10,0.0047503025,0.00014430263,0.0040618196,0.016749044,15.363491400000001,6.9500688,14.992248,19.301239,0.0000040157765
25936,25936,entrées et plats composés,soupes,"Soupe aux champignons, déshydratée reconstituée","Soup, mushrooms, dehydrated and reconstituted",Oignons,0.0030621867,0.010856015,1.5617867e-9,0.0026692279,0.000050086773,9.6096325e-10,3.3139707e-10,1.456345e-11,0.00012289905,0.0000030767441,0.00014060182,0.0004510591,0.25309118,1.1075995,0.18467796,0.1527507,1.6868234e-7
25936,25936,entrées et plats composés,soupes,"Soupe aux champignons, déshydratée reconstituée","Soup, mushrooms, dehydrated and reconstituted",Autres étapes,0.09039554699999999,0.33026918,3.6834068e-8,1.58235421,0.00085301488,1.93611997e-8,5.122554000000001e-9,2.0793954200000001e-10,0.00202826296,0.00007330384699999999,0.0010917676799999999,0.0057615773,1.17944281,3.8204374999999997,0.130925142,35.7002368,0.00000305006886
25912,25912,entrées et plats composés,soupes,"Soupe aux champignons, préemballée à réchauffer","Soup, mushrooms, prepacked, to be reheated",Bouillon,0.11165723,0.98516714,8.7397115e-8,0.1018727,0.0034918743,7.3875315e-8,1.675419e-8,7.0165826e-10,0.0080389956,0.00028165211,0.0044507934,0.027754966,11.956040600000001,24.30364,0.97605901,10.289263,0.0000093978018
25912,25912,entrées et plats composés,soupes,"Soupe aux champignons, préemballée à réchauffer","Soup, mushrooms, prepacked, to be reheated",Beurre,0.053838575,0.57361464,1.3113806e-8,0.040020053,0.00093493566,4.3949839e-8,7.5225084e-9,3.1824825e-10,0.0065091261,0.000062942908,0.0021021291,0.028298025,6.4060849,33.965986,0.18607771,1.6688447,0.0000014486629
25912,25912,entrées et plats composés,soupes,"Soupe aux champignons, préemballée à réchauffer","Soup, mushrooms, prepacked, to be reheated",Fromage frais crémeux,0.01127033,0.10921938,3.0958536e-9,0.014912056,0.00018627272,8.1191605e-9,1.5572995e-9,7.4156839e-11,0.0011969652,0.00001534157,0.00037781908,0.0050378985,1.1912999,6.0141834,0.021346843,0.55353793,0.0000010154351
25912,25912,entrées et plats composés,soupes,"Soupe aux champignons, préemballée à réchauffer","Soup, mushrooms, prepacked, to be reheated",Champignon,0.21941983,1.5452422,4.301397e-8,0.050765075,0.0021242969000000002,5.0305699e-8,7.2605225e-9,3.881812e-10,0.0047513574,0.00014433468,0.0040627215,0.016752764,15.3669037,6.9516121,14.995577,19.305525,0.0000040166682
25912,25912,entrées et plats composés,soupes,"Soupe aux champignons, préemballée à réchauffer","Soup, mushrooms, prepacked, to be reheated",Oignons,0.0030628667,0.010858426,1.5621335e-9,0.0026698206,0.000050097895,9.6117665e-10,3.3147066e-10,1.4566684e-11,0.00012292634,0.0000030774274,0.00014063304,0.00045115926,0.25314738000000003,1.1078454,0.18471897,0.15278462,1.687198e-7
25912,25912,entrées et plats composés,soupes,"Soupe aux champignons, préemballée à réchauffer","Soup, mushrooms, prepacked, to be reheated",Autres étapes,0.055603342,0.37353061,5.5816652e-8,0.54501949,0.0010244617,2.63629938e-8,5.8308092e-9,2.11869909e-10,0.00202779406,0.000084798021,0.00119520224,0.0064200823,1.98826475,8.2417377,0.138348793,15.5666924,0.00000258695799
25942,25942,entrées et plats composés,soupes,"Soupe à l'oignon, déshydratée reconstituée","Soup, onions, dehydrated and reconstituted",Bouillon,0.15453344,1.3634698,1.2095748e-7,0.14099167,0.0048327488,1.0224333e-7,2.3187773e-8,9.7109398e-10,0.011125958,0.0003898061,0.0061598914,0.038412831,16.5471424,33.636202,1.3508642,14.240325,0.000013006544
25942,25942,entrées et plats composés,soupes,"Soupe à l'oignon, déshydratée reconstituée","Soup, onions, dehydrated and reconstituted",Gruyère,0.039732054,0.42426955,1.3505089e-8,0.032714278,0.00070362061,3.3051639e-8,5.2993902e-9,2.3114165e-10,0.004621109,0.000056143346,0.0015445893,0.019877409,4.5149381,23.853045,0.14232879,1.5770601,9.2520495e-7
25942,25942,entrées et plats composés,soupes,"Soupe à l'oignon, déshydratée reconstituée","Soup, onions, dehydrated and reconstituted",Oignons,0.006476914300000001,0.022961852,3.3033776e-9,0.0056457564,0.00010593989,2.0325595e-9,7.0094695e-10,3.0803549e-11,0.00025994712,0.0000065077052,0.00029739073,0.00095404736,0.5353200300000001,2.3427137,0.39061737,0.32308715,3.567846e-7
25942,25942,entrées et plats composés,soupes,"Soupe à l'oignon, déshydratée reconstituée","Soup, onions, dehydrated and reconstituted",Farine de blé,0.0058743299,0.04190991,2.6824831e-9,0.0043331266,0.00012741185,4.2245839e-9,2.6387827e-10,6.7039996e-11,0.00065228695,0.0000096408484,0.00043896173,0.0028166539,0.83983941,5.7059728,0.019021093,0.29771147,1.9777343e-7
25942,25942,entrées et plats composés,soupes,"Soupe à l'oignon, déshydratée reconstituée","Soup, onions, dehydrated and reconstituted",Autres étapes,0.09040670199999999,0.33027936,3.6834761e-8,1.58235791,0.0008530493499999999,1.9361754699999998e-8,5.1230633e-9,2.07982334e-10,0.00202832066,0.000073311317,0.00109177881,0.0057616828,1.1794843400000001,3.8204777000000005,0.132277851,35.7004147,0.00000305012011
25910,25910,entrées et plats composés,soupes,"Soupe à l'oignon, préemballée à réchauffer","Soup, onions, prepacked, to be reheated",Bouillon,0.15456776,1.3637726,1.2098434e-7,0.14102298,0.0048338219,1.0226603e-7,2.3192922e-8,9.7130963e-10,0.011128429,0.00038989266,0.0061612593,0.038421361,16.5508169,33.643671,1.3511642,14.243487,0.000013009432
25910,25910,entrées et plats composés,soupes,"Soupe à l'oignon, préemballée à réchauffer","Soup, onions, prepacked, to be reheated",Gruyère,0.039740877,0.42436377,1.3508088e-8,0.032721543,0.00070377686,3.3058978e-8,5.300567e-9,2.3119297e-10,0.0046221352,0.000056155813,0.0015449323,0.019881823,4.5159407,23.858341,0.1423604,1.5774103,9.2541041e-7
25910,25910,entrées et plats composés,soupes,"Soupe à l'oignon, préemballée à réchauffer","Soup, onions, prepacked, to be reheated",Oignons,0.0064783524999999995,0.022966951,3.3041111e-9,0.0056470101,0.00010596342,2.0330108e-9,7.0110261e-10,3.081039e-11,0.00026000484,0.0000065091503,0.00029745677,0.00095425922,0.53543891,2.343234,0.39070411,0.3231589,3.5686383e-7
25910,25910,entrées et plats composés,soupes,"Soupe à l'oignon, préemballée à réchauffer","Soup, onions, prepacked, to be reheated",Farine de blé,0.0058756344,0.041919216,2.6830788e-9,0.0043340888,0.00012744014,4.225522e-9,2.6393687e-10,6.7054883e-11,0.0006524318,0.0000096429892,0.0004390592,0.0028172794,0.84002591,5.7072399,0.019025317,0.29777758,1.9781734e-7
25910,25910,entrées et plats composés,soupes,"Soupe à l'oignon, préemballée à réchauffer","Soup, onions, prepacked, to be reheated",Autres étapes,0.0556145,0.37354079,5.5817345e-8,0.5450231999999999,0.00102449618,2.6363549000000002e-8,5.8313186e-9,2.1191271100000002e-10,0.0020278517600000002,0.000084805493,0.00119521337,0.006420187900000001,1.9883062999999999,8.241777800000001,0.13970180199999999,15.5668705,0.00000258700925
25917,25917,entrées et plats composés,soupes,"Soupe au pistou, déshydratée reconstituée","Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted",Carotte,0.0018572375,0.006696575,8.9009851e-10,0.0016063181,0.000026685605,5.5858958e-10,3.4884015e-10,7.8977348e-12,0.000070401468,0.0000017701554,0.000056576897,0.00021773796,0.83478491,0.40004533,0.095309937,0.098489469,6.7476453e-8
25917,25917,entrées et plats composés,soupes,"Soupe au pistou, déshydratée reconstituée","Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted",Haricot vert,0.005235786599999999,0.010061369,1.6282659e-9,0.00042791449,0.000043233129,2.2452364e-9,1.1632262e-10,1.9853674e-11,0.00032515644,0.0000042384405,0.00014624208,0.001418499,0.28102691,4.9389015,0.38181677,0.080834615,4.4217092e-8
25917,25917,entrées et plats composés,soupes,"Soupe au pistou, déshydratée reconstituée","Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted",Haricot,0.0037286773,0.0063610032,1.1536582e-9,0.00029990778,0.000029759841,1.5912446e-9,8.1421769e-11,1.4200253e-11,0.00023079643,0.0000028873618,0.00010397767,0.0010078034,0.18275133500000001,3.5698028,0.2761,0.056422983,3.1530878e-8
25917,25917,entrées et plats composés,soupes,"Soupe au pistou, déshydratée reconstituée","Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted",Poireau,0.0027363772,0.017872694,1.8092302e-9,0.0019782563,0.000077192208,2.2508923e-9,1.310982e-9,1.6178564e-11,0.00019742569,0.0000016697803,0.000085317604,0.0012753318,0.43132543999999995,0.42181899,0.061613311,0.14699113,8.2164839e-8
25917,25917,entrées et plats composés,soupes,"Soupe au pistou, déshydratée reconstituée","Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted",Huile d'olive,0.020590558000000002,0.026206777,7.6323739e-9,0.0049456065,0.00038550627,1.143579e-8,8.6476495e-9,1.7785638e-10,0.0016331637,0.000022360925,0.00075273075,0.0068234039,2.40063979,24.707541,0.8419883,0.74490457,8.1966538e-7
25917,25917,entrées et plats composés,soupes,"Soupe au pistou, déshydratée reconstituée","Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted",Oignons,0.0014921499,0.0052899456,7.6103128e-10,0.0013006679,0.000024406406,4.6826054e-10,1.6148398e-10,7.0965139e-12,0.000059886552,0.0000014992435,0.000068512802,0.00021979319,0.12332689299999999,0.5397138,0.089990331,0.074432737,8.2195945e-8
25917,25917,entrées et plats composés,soupes,"Soupe au pistou, déshydratée reconstituée","Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted",Pommes de terre,0.0025219947,0.015756279,1.8806301e-9,0.0016098599,0.0000635298,1.3626321e-9,5.0741398e-10,1.880468e-11,0.00018396189,0.0000030239661,0.00010895079,0.00075410712,0.30941054,1.9652407,0.067932979,0.15540381,8.9998343e-8
25917,25917,entrées et plats composés,soupes,"Soupe au pistou, déshydratée reconstituée","Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted",Haricot rouge,0.0027453765999999997,0.018792708,1.5567096e-9,0.00092111385,0.000080668086,5.1031357e-10,1.2134433e-9,5.2656507e-11,0.000083092368,0.0000060218968,0.00037034012,0.00031854079,0.373028748,5.4231649,0.0017304413,0.12416903,1.264964e-7
25917,25917,entrées et plats composés,soupes,"Soupe au pistou, déshydratée reconstituée","Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted",Tomate,0.003606584,0.02268714,3.0891479e-9,0.0037033062,0.000078879199,1.5206417e-9,1.0648493e-9,3.1678167e-11,0.00017736366,0.00000316558,0.000091522391,0.00064125328,0.172512188,-0.29439244,0.14585405,0.38604082,2.3712487e-7
25917,25917,entrées et plats composés,soupes,"Soupe au pistou, déshydratée reconstituée","Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted",Courgette,0.0031131213,0.014927061,1.669112e-9,0.0019389448,0.000071398842,1.3043824e-9,3.2178525e-10,2.0709879e-11,0.00015693474,0.0000030595852,0.000094573741,0.00069172625,0.176661952,0.49477699,0.17214777,0.20797546,1.2839547e-7
25917,25917,entrées et plats composés,soupes,"Soupe au pistou, déshydratée reconstituée","Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted",Autres étapes,0.09053113499999998,0.33039289,3.6842488000000003e-8,1.58239925,0.00085343381,1.93679456e-8,5.1287433e-9,2.08459655e-10,0.00202896366,0.000073394647,0.0010919029199999999,0.0057628603,1.17994768,3.8209254,0.147366422,35.7024,0.00000305069181
25953,25953,entrées et plats composés,soupes,"Soupe au pistou, préemballée à réchauffer","Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated",Carotte,0.0018576499,0.0066980621,8.9029617e-10,0.0016066748,0.000026691531,5.5871363e-10,3.4891762e-10,7.8994886e-12,0.000070417101,0.0000017705484,0.00005658946,0.00021778632,0.8349702800000001,0.40013416,0.095331101,0.098511339,6.7491437e-8
25953,25953,entrées et plats composés,soupes,"Soupe au pistou, préemballée à réchauffer","Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated",Haricot vert,0.0052369493,0.010063603,1.6286274e-9,0.00042800952,0.000043242729,2.245735e-9,1.1634845e-10,1.9858083e-11,0.00032522864,0.0000042393817,0.00014627455,0.001418814,0.28108931000000004,4.9399982,0.38190156,0.080852565,4.4226911e-8
25953,25953,entrées et plats composés,soupes,"Soupe au pistou, préemballée à réchauffer","Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated",Haricot,0.0037295053000000002,0.0063624157,1.1539143e-9,0.00029997438,0.000029766449,1.5915979e-9,8.143985e-11,1.4203406e-11,0.00023084768,0.000002888003,0.00010400075,0.0010080272,0.182791914,3.5705955,0.27616131,0.056435513,3.153788e-8
25953,25953,entrées et plats composés,soupes,"Soupe au pistou, préemballée à réchauffer","Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated",Poireau,0.0027369849,0.017876663,1.8096319e-9,0.0019786956,0.000077209349,2.2513921e-9,1.3112732e-9,1.6182156e-11,0.00019746953,0.0000016701511,0.000085336549,0.001275615,0.43142122,0.42191266,0.061626993,0.14702377,8.2183085e-8
25953,25953,entrées et plats composés,soupes,"Soupe au pistou, préemballée à réchauffer","Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated",Huile d'olive,0.020595131,0.026212596,7.6340688e-9,0.0049467047,0.00038559188,1.143833e-8,8.6495698e-9,1.7789587e-10,0.0016335264,0.00002236589,0.00075289791,0.0068249191,2.40117292,24.713028,0.84217527,0.74506999,8.1984739e-7
25953,25953,entrées et plats composés,soupes,"Soupe au pistou, préemballée à réchauffer","Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated",Oignons,0.0014924812,0.0052911203,7.6120028e-10,0.0013009568,0.000024411826,4.6836452e-10,1.6151984e-10,7.0980898e-12,0.00005989985,0.0000014995764,0.000068528016,0.000219842,0.12335427900000001,0.53983365,0.090010314,0.074449266,8.2214198e-8
25953,25953,entrées et plats composés,soupes,"Soupe au pistou, préemballée à réchauffer","Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated",Pommes de terre,0.0025225548,0.015759778,1.8810477e-9,0.0016102174,0.000063543908,1.3629346e-9,5.0752666e-10,1.8808855e-11,0.00018400274,0.0000030246376,0.00010897498,0.00075427458,0.30947925,1.9656771,0.067948064,0.15543831,9.0018328e-8
25953,25953,entrées et plats composés,soupes,"Soupe au pistou, préemballée à réchauffer","Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated",Haricot rouge,0.0027459862,0.018796881,1.5570553e-9,0.0009213184,0.000080685999,5.1042689e-10,1.2137128e-9,5.26682e-11,0.00008311082,0.000006023234,0.00037042236,0.00031861152,0.37311158400000005,5.4243692,0.0017308255,0.12419661,1.2652449e-7
25953,25953,entrées et plats composés,soupes,"Soupe au pistou, préemballée à réchauffer","Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated",Tomate,0.0036073849,0.022692177,3.0898338e-9,0.0037041286,0.000078896715,1.5209794e-9,1.0650858e-9,3.1685201e-11,0.00017740304,0.000003166283,0.000091542714,0.00064139568,0.172550496,-0.29445781,0.14588644,0.38612655,2.3717752e-7
25953,25953,entrées et plats composés,soupes,"Soupe au pistou, préemballée à réchauffer","Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated",Courgette,0.0031138126000000003,0.014930375,1.6694827e-9,0.0019393754,0.000071414697,1.3046721e-9,3.2185671e-10,2.0714478e-11,0.00015696958,0.0000030602646,0.000094594743,0.00069187985,0.176701182,0.49488686,0.172186,0.20802164,1.2842398e-7
25953,25953,entrées et plats composés,soupes,"Soupe au pistou, préemballée à réchauffer","Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated",Autres étapes,0.055738960000000004,0.37365434,5.5825073e-8,0.54506454,0.00102488071,2.63697412e-8,5.8369998999999996e-9,2.12390138e-10,0.00202849496,0.000084888841,0.00119533751,0.0064213656,1.9887697199999999,8.242225600000001,0.154793724,15.5688561,0.00000258758108
25954,25954,entrées et plats composés,soupes,"Soupe au potiron, déshydratée reconstituée","Soup, pumpkin, dehydrated and reconstituted",Fromage frais crémeux,0.024909371,0.24139365,6.8423703e-9,0.032958216,0.00041169481,1.7944745e-8,3.4419005e-9,1.638994e-10,0.0026454995,0.000033907515,0.0008350453,0.011134624,2.63297817,13.292382,0.047180203,1.2234143,0.0000022442866
25954,25954,entrées et plats composés,soupes,"Soupe au potiron, déshydratée reconstituée","Soup, pumpkin, dehydrated and reconstituted",Potiron,0.023356733,0.12441417,1.4047677e-8,0.014391917,0.00057502664,1.0183832e-8,2.3593533e-9,1.5092098e-10,0.0012279366,0.000024068303,0.00070230214,0.0052604391,1.5188388499999999,3.5750695,1.2093384,1.6173292,9.3520796e-7
25954,25954,entrées et plats composés,soupes,"Soupe au potiron, déshydratée reconstituée","Soup, pumpkin, dehydrated and reconstituted",Autres étapes,0.090568439,0.33042691999999996,3.6844804e-8,1.5824116400000001,0.00085354906,1.93698016e-8,5.1304462e-9,2.08602755e-10,0.00202915646,0.000073419629,0.00109194013,0.0057632133,1.18008658,3.8210596,0.151889949,35.7029951,0.0000030508632000000002
25945,25945,entrées et plats composés,soupes,"Soupe au potiron, préemballée à réchauffer","Soup, pumpkin, prepacked, to be reheated",Fromage frais crémeux,0.024914903,0.24144725,6.8438897e-9,0.032965535,0.00041178624,1.7948729e-8,3.4426648e-9,1.639358e-10,0.0026460869,0.000033915045,0.00083523073,0.011137097,2.63356287,13.295334,0.04719068,1.2236859,0.0000022447849
25945,25945,entrées et plats composés,soupes,"Soupe au potiron, préemballée à réchauffer","Soup, pumpkin, prepacked, to be reheated",Potiron,0.023361919999999998,0.1244418,1.4050797e-8,0.014395113,0.00057515434,1.0186093e-8,2.3598773e-9,1.5095449e-10,0.0012282093,0.000024073648,0.00070245809,0.0052616072,1.51917613,3.5758634,1.209607,1.6176884,9.3541563e-7
25945,25945,entrées et plats composés,soupes,"Soupe au potiron, préemballée à réchauffer","Soup, pumpkin, prepacked, to be reheated",Autres étapes,0.055776273,0.37368838000000004,5.582739e-8,0.54507694,0.001024996,2.63715977e-8,5.8387032e-9,2.1253327e-10,0.00202868786,0.000084913829,0.00119537473,0.0064217186,1.9889086599999999,8.242359800000001,0.159318256,15.5694514,0.00000258775251
25965,25965,entrées et plats composés,soupes,"Soupe aux pois cassés, préemballée à réchauffer","Soup, split peas, prepacked, to be reheated",Lentilles,0.0082091858,0.048396642,6.1347582e-9,0.0029353397,0.00024430336,1.8472096e-9,4.0692957e-10,1.4412728e-10,0.00038173961,0.000029418835,0.0010399652,0.0014413894,1.77239666,14.692902,0.077354355,0.32851045,1.5466661e-7
25965,25965,entrées et plats composés,soupes,"Soupe aux pois cassés, préemballée à réchauffer","Soup, split peas, prepacked, to be reheated",Oignons,0.0016810915,0.0059597784,8.5739592e-10,0.0014653634,0.000027496837,5.2755345e-10,1.8193169e-10,7.9951011e-12,0.000067469611,0.0000016890833,0.00007718815,0.00024762423,0.138943007,0.60805439,0.10138524,0.083857689,9.2603904e-8
25965,25965,entrées et plats composés,soupes,"Soupe aux pois cassés, préemballée à réchauffer","Soup, split peas, prepacked, to be reheated",Tomate,0.0056075191000000005,0.035273979,4.803009e-9,0.0057579029,0.00012264143,2.3642947e-9,1.6556284e-9,4.9253233e-11,0.00027576513,0.0000049218458,0.00014229907,0.000997021,0.26822206,-0.45772155,0.22677397,0.60021651,3.6868189e-7
25965,25965,entrées et plats composés,soupes,"Soupe aux pois cassés, préemballée à réchauffer","Soup, split peas, prepacked, to be reheated",Autres étapes,0.055854128,0.37375941,5.5832225e-8,0.5451028,0.0010252365400000001,2.63754712e-8,5.8422570999999995e-9,2.1283192e-10,0.00202909016,0.000084965967,0.00119545239,0.0064224553,1.9891985499999998,8.24264,0.168758864,15.5706935,0.0000025881102
25949,25949,entrées et plats composés,soupes,"Soupe à la tomate et aux vermicelles, déshydratée reconstituée","Soup, tomato and vermicelli, dehydrated and reconstituted",Carotte,0.00090140649,0.0032501692,4.3200752e-10,0.00077962325,0.000012951805,2.7111033e-10,1.6930886e-10,3.8331497e-12,0.00003416921,8.5914134e-7,0.000027459483,0.00010567868,0.405161177,0.1941612,0.046258486,0.047801665,3.2749561e-8
25949,25949,entrées et plats composés,soupes,"Soupe à la tomate et aux vermicelles, déshydratée reconstituée","Soup, tomato and vermicelli, dehydrated and reconstituted",Poireau,0.0021534397,0.014065228,1.4238052e-9,0.0015568232,0.000060747752,1.7713789e-9,1.0317001e-9,1.2732003e-11,0.00015536758,0.0000013140627,0.000067142174,0.0010036446,0.33943906,0.3319578,0.048487668,0.11567723,6.4661051e-8
25949,25949,entrées et plats composés,soupes,"Soupe à la tomate et aux vermicelles, déshydratée reconstituée","Soup, tomato and vermicelli, dehydrated and reconstituted",Oignons,0.0045666345,0.016189559,2.3290902e-9,0.0039806156,0.000074694331,1.4330831e-9,4.9421197e-10,2.1718452e-11,0.00018327917,0.000004588344,0.00020967929,0.00067266377,0.3774345,1.6517615,0.27540997,0.22779689,2.5155572e-7
